geneID	wcID2	cvID2	classID2	wcID1	cvID1	classID1	geneCount
CLCdnPW42_1160	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW42_30040	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW42_30041	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW42_47914	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW43_33386	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW43_33417	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW43_3739	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW44_14693	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_1039	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_14279	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_19408	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_27713	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_30012	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_30013	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_30014	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_4376	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW45_4843	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW46_1086	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW46_1087	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW46_1195	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW46_14185	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW47_1127	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW47_1516	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW47_16220	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW47_21152	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW47_32096	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW47_32099	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW48_16637	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW48_17694	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW48_22585	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW49_20713	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW49_22135	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW49_34249	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW49_37675	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW49_41774	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW49_68802	stPanTr_035395	g|D|P|R	alternative	stCuSTr-P_00004	P	representative	350
CLCdnPW4_1144	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW50_1323	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW50_29954	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW50_35645	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW50_43068	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW50_4393	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW5_28530	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW6_12759	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW6_31299	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW6_31303	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW7_19007	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW7_23972	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW7_30182	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW7_30184	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW8_20649	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW8_28730	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnPW9_10965	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_23576	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_23578	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_30512	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_40139	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5276	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5277	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5305	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5306	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5307	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5352	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_5730	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
SdnPW1_61928	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
TPW_comp64734_c1_seq1	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
TPW_comp75583_c0_seq1	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
TPW_comp75583_c0_seq3	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_11349	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_11350	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_11351	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_11356	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_11357	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_53200	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_53202	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_53204	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW1_8584	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_101516	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_101517	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_17296	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_17298	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_1849	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_1850	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_40860	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_40861	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_40862	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_40863	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW2_75191	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_113874	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_119508	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_121076	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_142120	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_142121	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_1854	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_1856	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_1857	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_1858	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_1859	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_1860	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_26780	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_396	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_398	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_399	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_400	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_403	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_404	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_55432	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_55436	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_55437	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_68904	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_68905	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_68906	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_78622	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW3_82470	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_17217	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_17218	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_17220	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_18039	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_18042	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_18044	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_207	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_209	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_211	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_213	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_215	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_216	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_39370	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_39371	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_42858	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_42859	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_42860	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5597	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5599	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5600	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5601	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5602	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5603	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5604	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5605	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW4_5606	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_13492	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_13499	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_185	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_187	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_188	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_189	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_30472	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_30473	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_30474	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_30477	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_30478	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_30479	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_31247	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_33676	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_33677	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_34456	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_4299	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_4300	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_4301	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_4302	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_4303	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_43056	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_43057	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_47543	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_53905	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_53906	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_53908	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_53909	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_53910	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_690	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW5_692	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_12107	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_15023	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_21205	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_21206	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_21207	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_26200	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_26201	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_34098	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_41184	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_41186	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW6_4911	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW7_151	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW7_152	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW7_4908	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
VdnPW7_6085	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-P_00004	P	alternative	350
CLCdnRY10_24502	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY11_33831	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY12_24989	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY1_12340	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY1_19704	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY2_388	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY4_51838	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
CLCdnRY8_20870	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
SdnRY1_266	stPanTr_035395	g|D|P|R	alternative	stCuSTr-R_03089	R	representative	350
VdnRY2_88199	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
VdnRY4_10436	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
VdnRY4_61688	stPanTr_035395	g|D|P|R	cv_alternative	stCuSTr-R_03089	R	alternative	350
PGSC0003DMC400024729	stPanTr_050189	g|D|P|R	alternative	gffmerge	PGSC	gffmerge	337
CLCdnDe10_40973	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe10_69326	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe12_44736	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe12_46721	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe12_51873	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe12_66375	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe12_67715	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe13_120488	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe13_7195	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe13_73503	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe14_118799	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe14_6574	stPanTr_050189	g|D|P|R	representative	stCuSTr-D_03932	D	representative	337
CLCdnDe14_70413	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe1_2998	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe1_6783	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe2_43857	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe3_27274	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe3_30773	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe5_19454	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe5_67070	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe6_36433	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe6_6746	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe7_119572	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe7_13934	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe7_85075	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe8_13902	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
TDe_comp113488_c2_seq4	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe2_67224	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe2_98908	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe3_113846	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe3_189883	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe3_49301	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_138750	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_143479	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_22066	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_36741	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_36745	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_40481	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_69981	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_81619	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe4_87662	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_108996	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_10938	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_122452	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_31440	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_53415	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_53416	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_79359	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe5_82995	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe6_11221	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe6_7636	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe6_7637	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
VdnDe7_2966	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_03932	D	alternative	337
CLCdnDe12_35604	stPanTr_050189	g|D|P|R	alternative	stCuSTr-D_17339	D	representative	337
CLCdnDe1_29222	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
CLCdnDe4_23143	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
